Neighborhood,price,space
شرق الرياض,335000,84000
شرق الرياض,200000,90000
شرق الرياض,440000,84000
شرق الرياض,400000,90000
شرق الرياض,500000,90000
شرق الرياض,475000,99000
شرق الرياض,480000,93600
شرق الرياض,500000,90000
شرق الرياض,550000,90000
شرق الرياض,500000,90000
شرق الرياض,550000,90000
شرق الرياض,500000,87000
شرق الرياض,500000,86820
شرق الرياض,500000,86820
شرق الرياض,460000,98810
شرق الرياض,460000,116850
شرق الرياض,500000,90000
شرق الرياض,500000,99000
شرق الرياض,500000,90000
شرق الرياض,530000,90000
شرق الرياض,400000,89900
شرق الرياض,450000,90000
شرق الرياض,556875,99000
شرق الرياض,600000,77530
شرق الرياض,437000,90000
شرق الرياض,450000,93600
شرق الرياض,450000,93600
شرق الرياض,400000,96000
شرق الرياض,380000,90000
شرق الرياض,390000,87000
شرق الرياض,535000,90000
شرق الرياض,450000,90000
شرق الرياض,490000,87000
شرق الرياض,500000,90000
شرق الرياض,400000,90000
شرق الرياض,370000,90000
شرق الرياض,470000,93000
شرق الرياض,600000,93000
شرق الرياض,200000,84000
شرق الرياض,500000,93000
شرق الرياض,585000,104313
شرق الرياض,400000,90000
شرق الرياض,333500,84000
شرق الرياض,380000,89900
شرق الرياض,160000,89900
شرق الرياض,430000,90000
شرق الرياض,30000,90000
شرق الرياض,250000,90000
شرق الرياض,540000,108000
شرق الرياض,410000,95400
شرق الرياض,200000,93600
شرق الرياض,365000,93000
شرق الرياض,380000,93000
شرق الرياض,200000,84000
شرق الرياض,380000,93600
شرق الرياض,350000,90000
شرق الرياض,180000,42000
شرق الرياض,400000,87000
شرق الرياض,200000,89999
شرق الرياض,300000,84000
شرق الرياض,235000,45000
شرق الرياض,310000,84000
شرق الرياض,310000,84000
شرق الرياض,350000,89999
شرق الرياض,300000,84000
شرق الرياض,570000,200000
شرق الرياض,670000,200000
شرق الرياض,450000,200000
شرق الرياض,1000000,247500
شرق الرياض,605000,215000
شرق الرياض,640000,200000
شرق الرياض,770000,200000
شرق الرياض,635000,195000
شرق الرياض,630000,215000
شرق الرياض,635000,197400
شرق الرياض,550000,216000
شرق الرياض,380000,90000
شرق الرياض,300000,86400
شرق الرياض,300000,84000
شرق الرياض,300000,81000
شرق الرياض,220000,87000
شرق الرياض,275000,87000
شرق الرياض,330000,90000
شرق الرياض,305000,93600
شرق الرياض,250000,84000
شرق الرياض,300000,81000
شرق الرياض,260000,90000
شرق الرياض,350000,90000
شرق الرياض,220000,90000
شرق الرياض,200000,84000
شرق الرياض,350000,90000
شرق الرياض,350000,90000
شرق الرياض,570000,288264
شرق الرياض,70000,90000
شرق الرياض,280000,90000
شرق الرياض,270000,90000
شرق الرياض,250000,90000
شرق الرياض,330000,95680
شرق الرياض,270000,86999
شرق الرياض,240000,90000
شرق الرياض,250000,90000
شرق الرياض,250000,90000
شرق الرياض,265000,90000
شرق الرياض,200000,90000
شرق الرياض,275000,90000
شرق الرياض,275000,90000
شرق الرياض,260000,81000
شرق الرياض,260000,93000
شرق الرياض,200000,91925
شرق الرياض,200000,132212
شرق الرياض,245000,85408
شرق الرياض,280000,84000
شرق الرياض,330000,96391
شرق الرياض,290000,87500
شرق الرياض,330000,84000
شرق الرياض,250000,86400
شرق الرياض,275000,86400
شرق الرياض,325000,87500
شرق الرياض,240000,84600
شرق الرياض,250000,86400
شرق الرياض,150000,93000
شرق الرياض,235000,86400
شرق الرياض,270000,86400
شرق الرياض,260000,93456
شرق الرياض,330000,90000
شرق الرياض,260000,86400
شرق الرياض,150000,90000
شرق الرياض,300000,90000
شرق الرياض,250000,90000
شرق الرياض,295000,87000
شرق الرياض,260000,82500
شرق الرياض,240000,82500
شرق الرياض,250000,87000
شرق الرياض,280000,93000
شرق الرياض,400000,205062
شرق الرياض,400000,205000
شرق الرياض,450000,200000
شرق الرياض,400000,195000
شرق الرياض,240000,91800
شرق الرياض,260000,95200
شرق الرياض,300000,91799
شرق الرياض,305000,91800
شرق الرياض,300000,95200
شرق الرياض,280000,95200
شرق الرياض,270000,96476
شرق الرياض,250000,91800
شرق الرياض,240000,91800
شرق الرياض,250000,90000
شرق الرياض,250000,90000
شرق الرياض,215000,90000
شرق الرياض,275000,90000
شرق الرياض,230000,90000
شرق الرياض,250000,90000
شرق الرياض,260000,96400
شرق الرياض,250000,90000
شرق الرياض,255000,90000
شرق الرياض,265000,90000
شرق الرياض,250000,90000
شرق الرياض,300000,93600
شرق الرياض,100000,90000
شرق الرياض,50000,86400
شرق الرياض,50000,86400
شرق الرياض,100000,86400
شرق الرياض,235000,90000
شرق الرياض,230000,93600
شرق الرياض,250000,90000
شرق الرياض,200000,90000
شرق الرياض,280000,90000
شرق الرياض,300000,90000
شرق الرياض,300000,115200
شرق الرياض,250000,90000
شرق الرياض,265000,90000
شرق الرياض,255000,90000
شرق الرياض,260000,93600
شرق الرياض,250000,93600
شرق الرياض,280000,93600
شرق الرياض,200000,90000
شرق الرياض,305000,90000
شرق الرياض,320000,90000
شرق الرياض,180000,90000
شرق الرياض,250000,90000
شرق الرياض,240000,90000
شرق الرياض,245000,90000
شرق الرياض,220000,100209
شرق الرياض,100000,96609
شرق الرياض,360000,96609
شرق الرياض,430000,200000
شرق الرياض,435000,205000
شرق الرياض,330000,200000
شرق الرياض,350000,200000
شرق الرياض,400000,200000
شرق الرياض,380000,235200
شرق الرياض,330000,200000
شرق الرياض,195000,95040
شرق الرياض,210000,75000
شرق الرياض,215000,75000
شرق الرياض,200000,75000
شرق الرياض,160000,75000
شرق الرياض,185000,75000
شرق الرياض,155000,75000
شرق الرياض,205000,86041
شرق الرياض,190000,76500
شرق الرياض,165000,76500
شرق الرياض,170000,86150
شرق الرياض,170000,75000
شرق الرياض,195000,76500
شرق الرياض,155000,75000
شرق الرياض,140000,76375
شرق الرياض,150000,76375
شرق الرياض,150000,80666
شرق الرياض,180000,80666
شرق الرياض,205000,75000
شرق الرياض,180000,75900
شرق الرياض,200000,93121
شرق الرياض,145000,76375
شرق الرياض,180000,76375
شرق الرياض,160000,75000
شرق الرياض,150000,78000
شرق الرياض,120000,76375
شرق الرياض,170000,75900
شرق الرياض,150000,78000
شرق الرياض,170000,75000
شرق الرياض,205000,75000
شرق الرياض,150000,75000
شرق الرياض,205000,76769
شرق الرياض,155000,75000
شرق الرياض,180000,84630
شرق الرياض,140000,75000
شرق الرياض,160000,75000
شرق الرياض,160000,75000
شرق الرياض,200000,76074
شرق الرياض,175000,75121
شرق الرياض,155000,60000
شرق الرياض,185000,50000
شرق الرياض,40000,74004
شرق الرياض,250000,88807
شرق الرياض,150000,50000
شرق الرياض,50000,42463
شرق الرياض,140000,47000
شرق الرياض,120000,42000
شرق الرياض,148000,41600
شرق الرياض,170000,44000
شرق الرياض,160000,41000
شرق الرياض,140000,46203
شرق الرياض,140000,61261
شرق الرياض,215000,75000
شرق الرياض,238000,75000
شرق الرياض,250000,75000
شرق الرياض,229000,75000
شرق الرياض,180000,75001
شرق الرياض,200000,74999
شرق الرياض,200000,70000
شرق الرياض,200000,75000
شرق الرياض,100000,75000
شرق الرياض,218000,75000
شرق الرياض,225000,75000
شرق الرياض,200000,70000
شرق الرياض,120000,75000
شرق الرياض,215000,75000
شرق الرياض,225000,75000
شرق الرياض,265000,75000
شرق الرياض,220000,75000
شرق الرياض,300000,75000
شرق الرياض,75000,75000
شرق الرياض,300000,75000
شرق الرياض,235000,75000
شرق الرياض,280000,75000
شرق الرياض,278000,75000
شرق الرياض,250000,75000
شرق الرياض,260000,75000
شرق الرياض,230000,75000
شرق الرياض,240000,75000
شرق الرياض,150000,75000
شرق الرياض,250000,75000
شرق الرياض,260000,75000
شرق الرياض,250000,75000
شرق الرياض,200000,75000
شرق الرياض,280000,78000
شرق الرياض,160000,75000
شرق الرياض,170000,75000
شرق الرياض,250000,75000
شرق الرياض,280000,75000
شرق الرياض,248000,75000
شرق الرياض,240000,75000
شرق الرياض,230000,75000
شرق الرياض,240000,76800
شرق الرياض,265000,77500
شرق الرياض,280000,82535
شرق الرياض,250000,75000
شرق الرياض,150000,76500
شرق الرياض,120000,75000
شرق الرياض,237500,75000
شرق الرياض,280000,75000
شرق الرياض,275000,86640
شرق الرياض,220000,75200
شرق الرياض,245000,75200
شرق الرياض,220000,75200
شرق الرياض,230000,75200
شرق الرياض,250000,75200
شرق الرياض,200000,75950
شرق الرياض,228000,75950
شرق الرياض,210000,76500
شرق الرياض,250000,75000
شرق الرياض,270000,75000
شرق الرياض,270000,75000
شرق الرياض,275000,75000
شرق الرياض,260000,75000
شرق الرياض,125000,75000
شرق الرياض,240000,75000
شرق الرياض,250000,75000
شرق الرياض,275000,75000
شرق الرياض,340000,93540
شرق الرياض,230000,77550
شرق الرياض,300000,75540
شرق الرياض,250000,75000
شرق الرياض,200000,75000
شرق الرياض,265000,75000
شرق الرياض,275000,75000
شرق الرياض,300000,75000
شرق الرياض,260000,75000
شرق الرياض,150000,75000
شرق الرياض,235000,75000
شرق الرياض,200000,75000
شرق الرياض,250000,75000
شرق الرياض,200000,76500
شرق الرياض,300000,76500
شرق الرياض,300000,78541
شرق الرياض,300000,91621
شرق الرياض,280000,75000
شرق الرياض,235000,74250
شرق الرياض,240000,75000
شرق الرياض,290000,75000
شرق الرياض,245000,76500
شرق الرياض,300000,75000
شرق الرياض,200000,95137
شرق الرياض,80000,75200
شرق الرياض,245000,75200
شرق الرياض,270000,75000
شرق الرياض,350000,93041
شرق الرياض,255000,75000
شرق الرياض,250000,75000
شرق الرياض,250000,73500
شرق الرياض,250000,75000
شرق الرياض,160000,75000
شرق الرياض,380000,75900
شرق الرياض,250000,75900
شرق الرياض,240000,75000
شرق الرياض,340000,73589
شرق الرياض,290000,82500
شرق الرياض,400000,102000
شرق الرياض,300000,75000
شرق الرياض,280000,75000
شرق الرياض,220000,75000
شرق الرياض,270000,75000
شرق الرياض,200000,75000
شرق الرياض,290000,75000
شرق الرياض,300000,95997
شرق الرياض,100000,76800
شرق الرياض,260000,76800
شرق الرياض,215000,75200
شرق الرياض,265000,75200
